id,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,street,neighbourhood,latitude,longitude,PropertyType,RoomType,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,has_availability
274376,1,0,1,1,"Brooklyn, NY, United States",Manhattan,40.68156,-73.96537,Apartment,Entire home/apt,3,1,1,1,Real Bed,135,2,50,5,1
277207,1,1,3,1,"Brooklyn, NY, United States",Manhattan,40.72868,-73.95835,Apartment,Private room,2,1,1,1,Real Bed,75,1,0,7,1
278145,,0,1,1,"Queens, NY, United States",Brooklyn,40.77117,-73.91905,Apartment,Private room,1,2,1,1,Real Bed,30,1,0,5,1
278631,0.67,0,1,1,"New York, NY, United States",Queens,40.73729,-74.00807,Loft,Entire home/apt,2,1,1,1,Real Bed,250,2,50,30,1
278876,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.66984,-73.95141,Apartment,Private room,2,1,1,1,Real Bed,64,1,25,1,1
279093,1,0,2,1,"New York, NY, United States",Brooklyn,40.82977,-73.94071,Apartment,Entire home/apt,2,1,2,3,Real Bed,300,2,50,3,1
281521,,0,1,1,"New York, NY, United States",Brooklyn,40.73879,-74.00425,Apartment,Entire home/apt,4,1,2,2,Real Bed,200,1,0,27,1
281756,1,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.73321,-73.95587,Loft,Entire home/apt,4,1,2,2,Real Bed,140,2,50,5,1
282341,1,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.6433,-73.97386,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,1,0,30,1
283184,0.83,0,1,1,"Brooklyn, NY, United States",Manhattan,40.70766,-73.95191,Apartment,Entire home/apt,8,1,3,4,Real Bed,300,1,0,7,1
283550,,0,1,1,"New York, NY, United States",Brooklyn,40.76001,-73.99133,Apartment,Entire home/apt,3,1,1,1,Real Bed,175,2,0,3,1
285716,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.69657,-73.9129,Apartment,Private room,1,1,1,1,Real Bed,47,1,51,15,1
289020,,0,1,1,"New York, NY, United States",Manhattan,40.72948,-73.98694,Apartment,Entire home/apt,2,1,1,1,Real Bed,179,2,50,8,1
289037,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.68353,-73.9914,Apartment,Entire home/apt,4,1,2,2,Real Bed,189,4,0,2,1
289703,,0,1,0,"New York, NY, United States",Brooklyn,40.7253,-73.99916,Apartment,Entire home/apt,2,1,1,1,Real Bed,249,2,50,5,1
289958,0,0,1,0,"Queens, NY, United States",Manhattan,40.75295,-73.93228,Cabin,Private room,8,1,2,4,Real Bed,65,1,55,2,1
291524,0.78,1,1,0,"New York, NY, United States",Manhattan,40.77338,-73.98887,Apartment,Entire home/apt,2,1,1,1,Real Bed,209,1,0,7,1
291812,,0,1,1,"Queens, NY, United States",Manhattan,40.76856,-73.91828,Apartment,Entire home/apt,2,1,1,1,Real Bed,70,1,0,5,1
292121,0.83,1,1,1,"New York, NY, United States",Queens,40.7625,-73.9869,Apartment,Entire home/apt,3,1,1,1,Real Bed,199,1,21,3,1
292637,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.67335,-73.96,Apartment,Entire home/apt,3,1,1,1,Real Bed,100,1,0,5,1
293004,,0,1,0,"New York, NY, United States",Brooklyn,40.80497,-73.95146,Apartment,Entire home/apt,2,1,1,1,Real Bed,110,1,5,1,1
294239,,0,1,0,"New York, NY, United States",Queens,40.76444,-73.92607,Apartment,Entire home/apt,6,1,2,2,Real Bed,192,4,50,3,1
294297,0.67,0,1,0,"Brooklyn, NY, United States",Queens,40.711,-73.96225,Apartment,Entire home/apt,2,1,1,1,Real Bed,105,1,20,3,1
294717,,0,1,0,"Brooklyn, NY, United States",Queens,40.71095,-73.95239,Apartment,Private room,2,1,1,2,Real Bed,125,1,0,3,1
295231,0.5,0,2,0,"Brooklyn, NY, United States",Brooklyn,40.70918,-73.94881,Apartment,Private room,1,1,1,1,Real Bed,60,1,0,7,1
296658,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.66469,-73.96091,Apartment,Private room,1,1,1,1,Airbed,44,2,40,5,1
296717,1,0,3,1,"Brooklyn, NY, United States",Manhattan,40.68855,-73.95405,Apartment,Private room,3,1,1,1,Real Bed,55,1,15,5,1
297611,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.69309,-73.97074,Apartment,Private room,1,1,2,1,Real Bed,35,1,0,3,1
297962,1,0,1,0,"Brooklyn, NY, United States",Manhattan,40.70638,-73.96627,Apartment,Private room,2,1,1,1,Real Bed,70,1,25,1,1
298854,,0,1,1,"Brooklyn, NY, United States",Bronx,40.71635,-73.94609,Apartment,Private room,1,1,1,1,Real Bed,75,1,0,3,1
299062,,0,2,1,"New York, NY, United States",Manhattan,40.77272,-73.95307,Apartment,Private room,2,1,1,1,Real Bed,190,1,25,3,1
299699,,0,0,0,"Brooklyn, NY, United States",Brooklyn,40.72582,-73.95843,Apartment,Entire home/apt,2,1,2,1,Real Bed,130,2,50,4,1
302758,1,0,1,1,"New York, NY, United States",Brooklyn,40.7968,-73.93611,Apartment,Entire home/apt,2,1,1,2,Real Bed,150,2,0,7,1
303462,0.5,0,1,0,"New York, NY, United States",Manhattan,40.78012,-73.98439,Apartment,Entire home/apt,1,1,1,1,Real Bed,295,1,0,1,1
306702,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.68786,-73.97421,Condominium,Private room,2,1,1,1,Real Bed,135,1,0,3,1
309342,0.96,0,1,1,"New York, NY, United States",Brooklyn,40.79044,-73.97513,Apartment,Private room,5,1,1,2,Real Bed,99,1,30,3,1
310524,0.25,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.69348,-73.95927,Condominium,Private room,1,1,1,1,Real Bed,75,1,20,3,1
310796,1,1,5,1,"New York, NY, United States",Manhattan,40.78443,-73.97399,Apartment,Entire home/apt,4,1,1,2,Real Bed,109,1,0,30,1
311003,0.8,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.67679,-73.95639,Apartment,Entire home/apt,6,2,2,2,Real Bed,225,4,25,4,1
321014,1,0,1,1,"New York, NY, United States",Manhattan,40.73294,-73.98282,Apartment,Entire home/apt,4,1.5,2,1,Real Bed,245,3,25,5,1
326956,1,0,8,1,"Brooklyn, NY, United States",Queens,40.68625,-73.96446,Townhouse,Private room,3,1,1,2,Real Bed,180,1,10,3,1
327778,0.96,0,2,1,"New York, NY, United States",Brooklyn,40.74016,-73.97665,Apartment,Entire home/apt,3,1,1,1,Real Bed,106,1,50,3,1
328040,1,1,1,1,"New York, NY, United States",Manhattan,40.75023,-73.98293,Apartment,Entire home/apt,4,2,2,2,Real Bed,299,1,0,10,1
328744,0.86,0,2,1,"Brooklyn, NY, United States",Manhattan,40.66604,-73.95914,Apartment,Entire home/apt,6,1,2,3,Real Bed,165,2,25,3,1
329064,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.63593,-73.96076,House,Entire home/apt,9,2.5,5,6,Real Bed,500,8,25,4,1
329310,1,0,3,0,"New York, NY, United States",Manhattan,40.71638,-73.99167,Apartment,Entire home/apt,2,1,1,1,Real Bed,250,2,100,15,1
334781,1,0,1,1,"New York, NY, United States",Manhattan,40.82772,-73.93877,Apartment,Private room,2,1,1,1,Pull-out Sofa,80,1,40,1,1
342027,0.95,0,2,1,"New York, NY, United States",Manhattan,40.77631,-73.95289,Apartment,Entire home/apt,4,1,1,1,Real Bed,121,1,20,1,1
344019,1,0,1,1,"New York, NY, United States",Brooklyn,40.73104,-74.00879,Apartment,Private room,2,1,1,1,Real Bed,195,1,25,1,1
344068,,0,1,0,"New York, NY, United States",Manhattan,40.74253,-73.9916,Apartment,Private room,2,1,1,1,Airbed,160,1,0,21,1
344092,,0,2,1,"Brooklyn, NY, United States",Manhattan,40.64372,-74.02066,Apartment,Entire home/apt,2,1,1,1,Real Bed,70,2,10,18,1
346248,,0,1,1,"New York, NY, United States",Queens,40.72886,-74.00013,Apartment,Private room,2,1,1,1,Real Bed,100,1,20,3,1
349841,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.71682,-73.96369,Loft,Private room,2,1,1,1,Real Bed,160,1,0,5,1
350168,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.67725,-73.9821,Apartment,Entire home/apt,2,1,2,2,Real Bed,178,1,0,30,1
351530,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.67188,-73.97533,Apartment,Entire home/apt,2,1,1,1,Real Bed,125,1,0,5,1
352651,1,0,3,1,"Brooklyn, NY, United States",Manhattan,40.65846,-73.95057,House,Private room,2,1,1,1,Real Bed,77,1,10,5,1
352864,1,0,8,1,"New York, NY, United States",Manhattan,40.78164,-73.94717,Apartment,Private room,2,1,1,1,Pull-out Sofa,60,1,0,3,1
361803,,0,1,0,"New York, NY, United States",Manhattan,40.77584,-73.9502,Apartment,Shared room,3,1,1,2,Real Bed,115,1,0,30,1
363320,1,1,5,1,"New York, NY, United States",Manhattan,40.79967,-73.95156,Apartment,Private room,3,1.5,2,3,Real Bed,175,2,25,2,1
367042,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.66847,-73.94875,Apartment,Entire home/apt,3,1,1,2,Real Bed,125,3,50,5,1
367810,1,0,1,0,"Brooklyn, NY, United States",Manhattan,40.7376,-73.95678,Loft,Private room,2,1,1,1,Real Bed,120,1,30,5,1
371138,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.72488,-73.94013,Apartment,Entire home/apt,4,1,2,2,Real Bed,190,2,40,2,1
378460,0.9,0,1,1,"New York, NY, United States",Manhattan,40.75643,-73.99046,Apartment,Entire home/apt,4,1,2,2,Real Bed,200,1,0,7,1
380730,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.59721,-73.95149,Apartment,Entire home/apt,3,1,1,1,Real Bed,50,1,0,30,1
382523,1,0,3,1,"New York, NY, United States",Manhattan,40.80491,-73.94866,Bed and breakfast,Private room,3,1,1,1,Real Bed,160,2,25,3,1
382524,1,0,3,1,"New York, NY, United States",Manhattan,40.80334,-73.94805,Bed and breakfast,Private room,4,1,1,3,Real Bed,180,2,30,3,1
385190,1,0,1,0,"New York, NY, United States",Manhattan,40.87039,-73.91611,Apartment,Private room,1,1,1,1,Futon,100,1,40,1,1
385657,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.704,-73.93285,Apartment,Private room,1,1,1,1,Real Bed,70,1,0,5,1
386555,1,0,1,0,"Staten Island, NY, United States",Brooklyn,40.62766,-74.07988,House,Private room,4,1,1,3,Real Bed,110,1,10,2,1
387666,1,0,1,0,"New York, NY, United States",Manhattan,40.83434,-73.94027,Bed and breakfast,Private room,2,1,1,2,Real Bed,99,1,25,3,1
394026,1,1,2,0,"Brooklyn, NY, United States",Brooklyn,40.72049,-73.95221,Loft,Private room,2,1,1,1,Real Bed,90,2,100,2,1
394111,,0,2,1,"Briarwood, NY, United States",Staten Island,40.71068,-73.81577,Apartment,Private room,2,2,1,1,Real Bed,75,1,25,1,1
394235,,0,1,1,"New York, NY, United States",Staten Island,40.74125,-73.98862,Loft,Entire home/apt,2,1,1,1,Real Bed,350,1,0,7,1
397420,,0,1,0,"New York, NY, United States",Staten Island,40.82703,-73.94311,Apartment,Private room,1,1,1,1,Real Bed,85,1,15,3,1
398283,1,0,1,1,"Brooklyn, NY, United States",Manhattan,40.66106,-73.98316,House,Entire home/apt,6,1.5,2,4,Real Bed,250,6,50,3,1
401836,1,0,1,1,"New York, NY, United States",Manhattan,40.76494,-73.95804,Apartment,Entire home/apt,6,1,2,4,Real Bed,300,2,25,4,1
402037,1,0,1,0,"New York, NY, United States",Brooklyn,40.80192,-73.95827,Apartment,Private room,1,1,1,1,Real Bed,125,1,25,1,1
403668,,1,1,1,"New York, NY, United States",Brooklyn,40.72812,-73.97966,Apartment,Entire home/apt,2,1,1,1,Real Bed,147,1,0,2,1
406992,1,0,1,1,"Brooklyn, NY, United States",Staten Island,40.71121,-73.94669,Apartment,Entire home/apt,3,1,2,1,Real Bed,145,2,20,3,1
408491,,0,1,0,"New York, NY, United States",Queens,40.73448,-73.99797,Apartment,Entire home/apt,2,1,1,1,Real Bed,145,1,0,5,1
409666,1,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.5781,-73.95455,Apartment,Entire home/apt,4,1,1,2,Real Bed,75,1,10,2,1
412180,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.69321,-73.9442,Apartment,Entire home/apt,4,1,1,2,Real Bed,95,3,0,5,1
413775,1,0,1,1,"New York, NY, United States",Bronx,40.75816,-73.96457,Apartment,Entire home/apt,2,1,1,1,Real Bed,275,2,0,2,1
415304,,0,1,1,"New York, NY, United States",Bronx,40.73111,-73.98528,Apartment,Entire home/apt,1,1,1,1,Real Bed,175,1,0,14,1
419792,,0,1,1,"New York, NY, United States",Brooklyn,40.71804,-73.98565,Loft,Entire home/apt,4,1,2,2,Real Bed,200,1,0,7,1
424192,,0,1,1,"New York, NY, United States",Manhattan,40.7559,-73.99469,Apartment,Entire home/apt,2,1,1,1,Real Bed,325,1,150,30,1
424889,1,1,2,1,"New York, NY, United States",Brooklyn,40.73041,-74.00498,Apartment,Entire home/apt,2,1,1,1,Real Bed,129,1,0,7,1
424930,1,1,4,1,"Brooklyn, NY, United States",Manhattan,40.6764,-73.96218,Loft,Entire home/apt,5,1.5,2,1,Airbed,130,4,25,28,1
425784,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.70279,-73.98284,Apartment,Entire home/apt,2,1,1,1,Real Bed,190,2,0,4,1
430427,,0,1,1,"New York, NY, United States",Manhattan,40.83559,-73.94095,Apartment,Private room,2,1,1,1,Real Bed,60,1,0,2,1
430665,,0,1,1,"New York, NY, United States",Brooklyn,40.79234,-73.96482,Apartment,Entire home/apt,4,1,1,2,Real Bed,250,1,0,1,1
435776,,0,1,1,"New York, NY, United States",Brooklyn,40.77548,-73.95183,Apartment,Private room,1,1,1,1,Real Bed,145,1,30,5,1
436510,1,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.7108,-73.96226,Loft,Entire home/apt,4,1,1,2,Real Bed,200,2,50,3,1
436824,0.3,0,2,1,"New York, NY, United States",Brooklyn,40.82726,-73.9444,Apartment,Private room,2,1,1,1,Real Bed,58,1,10,1,1
437906,,0,1,1,"New York, NY, United States",Manhattan,40.728,-73.97903,Apartment,Entire home/apt,2,2,1,1,Real Bed,350,1,0,5,1
439870,1,0,1,1,"Brooklyn, NY, United States",Manhattan,40.66859,-73.98235,Townhouse,Entire home/apt,5,2,4,4,Real Bed,299,4,50,20,1
442649,1,0,1,1,"New York, NY, United States",Manhattan,40.74572,-73.99965,Apartment,Entire home/apt,4,1,1,1,Real Bed,125,1,0,9,1
444171,1,1,2,1,"Brooklyn, NY, United States",Brooklyn,40.68813,-73.92817,House,Entire home/apt,4,2.5,2,2,Real Bed,189,4,75,7,1
447766,,0,1,1,"Kips Bay, NY, United States",Brooklyn,40.73903,-73.97975,Apartment,Private room,1,1,1,1,Real Bed,100,1,10,1,1
447840,0.7,0,3,1,"Brooklyn, NY, United States",Manhattan,40.71164,-73.965,Apartment,Entire home/apt,2,1,1,1,Real Bed,299,4,15,2,1
450905,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.67267,-73.98348,Apartment,Private room,1,1,1,1,Real Bed,110,1,0,2,1
452068,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.64205,-73.97173,House,Entire home/apt,5,1.5,4,4,Real Bed,200,1,0,1,1
453161,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.72183,-73.94908,Apartment,Entire home/apt,4,1,2,3,Real Bed,260,2,0,2,1
453255,0.75,0,1,0,"New York, NY, United States",Brooklyn,40.71986,-73.9869,Apartment,Entire home/apt,3,1,2,3,Real Bed,225,1,0,4,1
454334,,0,1,1,"Bronx, NY, United States",Brooklyn,40.81669,-73.94267,Apartment,Private room,3,1,1,1,Real Bed,65,1,0,1,1
454763,1,0,1,0,"New York, NY, United States",Brooklyn,40.86717,-73.9194,Apartment,Entire home/apt,2,1,2,2,Real Bed,99,2,20,20,1
456457,,0,1,1,"New York, NY, United States",Manhattan,40.73204,-74.00189,Apartment,Entire home/apt,4,1,2,2,Real Bed,315,1,0,3,1
458377,1,1,1,1,"Brooklyn, NY, United States",Manhattan,40.70147,-73.94378,Condominium,Entire home/apt,8,1,2,4,Real Bed,229,3,40,3,1
460999,1,0,2,1,"New York, NY, United States",Brooklyn,40.8162,-73.94747,Apartment,Entire home/apt,4,1,2,2,Real Bed,100,3,40,8,1
461050,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.71613,-73.95837,Apartment,Entire home/apt,4,1,1,1,Real Bed,200,2,100,3,1
462454,,0,1,0,"New York, NY, United States",Brooklyn,40.71746,-73.98782,Apartment,Private room,1,1,1,1,Real Bed,89,1,25,5,1
464231,1,0,3,1,"Brooklyn, NY, United States",Brooklyn,40.68905,-73.9541,Apartment,Private room,3,1,1,1,Real Bed,65,1,10,7,1
470498,,0,1,1,"New York, NY, United States",Manhattan,40.71012,-74.01504,Apartment,Private room,2,1,1,1,Real Bed,65,1,15,2,1
471758,,0,1,1,"New York, NY, United States",Brooklyn,40.72203,-74.00988,Loft,Entire home/apt,5,2,3,4,Real Bed,500,1,0,10,1
471845,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.68229,-73.94287,Apartment,Entire home/apt,4,1,2,2,Real Bed,145,1,0,14,1
471914,1,0,1,1,"Brooklyn, NY, United States",Manhattan,40.65955,-73.96066,Apartment,Private room,4,1,1,1,Real Bed,110,2,25,4,1
472052,,0,1,0,"New York, NY, United States",Manhattan,40.77137,-73.98943,Apartment,Entire home/apt,3,2,1,2,Real Bed,180,2,40,5,1
472376,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.67796,-73.96458,Apartment,Entire home/apt,3,1,1,1,Real Bed,115,2,10,2,1
472546,1,0,1,0,"Brooklyn, NY, United States",Manhattan,40.6933,-73.90823,Apartment,Entire home/apt,1,1,2,2,Real Bed,82,1,20,15,1
473777,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.71285,-73.94383,Apartment,Entire home/apt,2,1,1,1,Real Bed,155,2,25,5,1
474283,,0,1,0,"New York, NY, United States",Brooklyn,40.76487,-73.98471,Apartment,Entire home/apt,2,1,1,1,Real Bed,117,2,22,7,1
475216,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.66387,-73.99077,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,2,15,2,1
476899,,0,1,1,"New York, NY, United States",Manhattan,40.72693,-73.98521,Apartment,Entire home/apt,3,1,1,2,Real Bed,155,1,0,6,1
478832,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.67579,-73.99968,Apartment,Entire home/apt,4,1,2,2,Real Bed,150,2,15,6,1
478949,,0,1,1,"New York, NY, United States",Manhattan,40.74087,-74.00226,Apartment,Entire home/apt,2,1,1,1,Real Bed,380,1,50,3,1
484297,,0,2,0,"Brooklyn, NY, United States",Manhattan,40.68545,-73.96534,Townhouse,Entire home/apt,10,4.5,5,6,Real Bed,350,6,45,4,1
484728,1,0,1,1,"Brooklyn, NY, United States",Manhattan,40.61269,-74.03381,Loft,Entire home/apt,3,1,1,2,Real Bed,105,2,20,30,1
485026,1,1,3,1,"Brooklyn, NY, United States",Manhattan,40.67858,-73.98537,Apartment,Private room,2,1,1,1,Real Bed,125,1,15,31,1
486350,0.9,0,2,0,"Brooklyn, NY, United States",Manhattan,40.70821,-73.95352,Apartment,Entire home/apt,4,1,2,2,Real Bed,225,2,20,7,1
490011,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.68444,-73.99904,Apartment,Private room,4,1,1,3,Real Bed,200,1,0,5,1
490989,1,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.67996,-73.98027,Townhouse,Entire home/apt,4,2,2,4,Real Bed,68,1,0,3,1
494296,,0,1,1,"Brooklyn, NY, United States",Bronx,40.68721,-74.00147,Apartment,Private room,1,1,1,1,Real Bed,75,1,0,7,1
495348,1,1,2,1,"Brooklyn, NY, United States",Manhattan,40.69011,-73.97691,Apartment,Entire home/apt,2,1,1,1,Real Bed,160,1,0,4,1
496166,1,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.66641,-73.98283,House,Entire home/apt,8,2.5,4,4,Real Bed,249,4,75,3,1
498120,0.71,0,1,0,"Bronx, NY, United States",Brooklyn,40.8687,-73.8524,House,Private room,1,1,2,1,Real Bed,35,1,0,7,1
501041,0.67,0,1,0,"New York, NY, United States",Brooklyn,40.78451,-73.97882,Apartment,Entire home/apt,2,1,1,3,Real Bed,300,1,60,7,1
503460,0,0,1,1,"Staten Island, NY, United States",Manhattan,40.59274,-74.16178,Apartment,Private room,1,1,2,1,Real Bed,68,1,20,2,1
503529,,0,1,0,"New York, NY, United States",Manhattan,40.72701,-74.0011,Apartment,Entire home/apt,2,1,1,1,Real Bed,198,1,50,3,1
503585,,0,1,0,"Brooklyn, NY, United States",Queens,40.68607,-73.95839,Apartment,Entire home/apt,3,1,1,1,Real Bed,100,2,25,5,1
503722,0.89,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.71345,-73.95689,Loft,Entire home/apt,2,1,1,1,Real Bed,175,1,39,2,1
504322,0.5,0,1,1,"New York, NY, United States",Brooklyn,40.72903,-74.00028,Apartment,Entire home/apt,3,1,1,1,Real Bed,180,2,25,3,1
504394,,0,1,1,"New York, NY, United States",Manhattan,40.79842,-73.96903,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,2,50,4,1
505029,,0,1,0,"New York, NY, United States",Brooklyn,40.72454,-73.97944,Loft,Entire home/apt,2,1,1,2,Real Bed,175,1,0,4,1
506571,1,0,0,1,"New York, NY, United States",Brooklyn,40.72756,-73.97939,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,1,25,7,1
510454,,0,1,1,"New York, NY, United States",Manhattan,40.73951,-73.98146,Apartment,Entire home/apt,2,1,1,1,Real Bed,145,1,0,3,1
511436,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.7139,-73.96553,Loft,Entire home/apt,4,1,2,2,Real Bed,96,1,0,3,1
513343,0.33,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.67717,-73.96915,Apartment,Entire home/apt,2,1,1,2,Real Bed,125,2,60,30,1
514457,1,0,2,0,"Brooklyn, NY, United States",Brooklyn,40.68543,-73.93838,Apartment,Entire home/apt,5,1,1,3,Real Bed,150,2,35,10,1
514548,0,0,1,1,"Brooklyn, NY, United States",Manhattan,40.69849,-73.92678,Loft,Entire home/apt,2,1,1,1,Real Bed,180,2,0,30,1
516452,1,1,1,1,"Brooklyn, NY, United States",Brooklyn,40.68679,-73.97378,Apartment,Entire home/apt,3,1,1,1,Real Bed,99,2,0,30,1
516461,,0,1,1,"New York, NY, United States",Brooklyn,40.75086,-73.99776,Apartment,Entire home/apt,2,1,1,1,Real Bed,130,1,0,5,1
516643,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.71915,-73.95581,Apartment,Entire home/apt,4,1,2,2,Real Bed,150,2,0,3,1
517654,,0,1,1,"Queens, NY, United States",Brooklyn,40.70278,-73.90153,Apartment,Entire home/apt,2,1,1,1,Real Bed,70,2,0,30,1
518566,1,0,2,0,"New York, NY, United States",Brooklyn,40.77108,-73.95967,Apartment,Private room,1,1,1,1,Real Bed,82,1,50,3,1
521018,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.69432,-73.96481,Apartment,Entire home/apt,2,1,1,1,Real Bed,160,1,0,14,1
521038,,0,1,1,"New York, NY, United States",Manhattan,40.82749,-73.9382,Apartment,Private room,2,1,1,1,Real Bed,115,2,28,7,1
521522,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.66777,-73.98367,Apartment,Private room,2,1,1,1,Real Bed,150,1,30,4,1
521806,1,0,1,0,"Flushing, NY, United States",Brooklyn,40.72719,-73.86166,Apartment,Entire home/apt,2,1,1,1,Real Bed,69,1,0,5,1
523123,1,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.66051,-73.98495,Townhouse,Entire home/apt,6,2,4,4,Real Bed,375,1,0,5,1
525388,1,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.73067,-73.955,Apartment,Entire home/apt,1,1,1,1,Real Bed,200,2,0,7,1
525412,,0,1,1,"New York, NY, United States",Manhattan,40.72246,-73.99552,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,2,50,5,1
525523,1,0,1,1,"New York, NY, United States",Brooklyn,40.80762,-73.94017,Apartment,Private room,2,1,1,2,Real Bed,50,1,50,2,1
526520,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.67786,-73.97166,Apartment,Private room,2,1,1,1,Real Bed,60,1,20,2,1
526942,,0,1,0,"New York, NY, United States",Manhattan,40.77761,-73.94606,Apartment,Private room,2,1,1,1,Real Bed,90,1,25,30,1
527076,,0,1,0,"New York, NY, United States",Manhattan,40.76413,-73.96227,Apartment,Entire home/apt,2,1,1,1,Real Bed,175,2,25,2,1
528485,1,0,2,1,"Brooklyn, NY, United States",Brooklyn,40.66119,-73.98822,Apartment,Private room,1,1,1,1,Real Bed,36,1,20,10,1
530247,1,0,2,1,"New York, NY, United States",Manhattan,40.78339,-73.98003,Apartment,Entire home/apt,5,1,2,2,Real Bed,250,1,50,4,1
530632,1,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.67147,-73.94979,Apartment,Entire home/apt,5,2,2,2,Real Bed,275,4,75,5,1
531208,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.70762,-73.96764,Loft,Entire home/apt,3,1,1,1,Real Bed,450,2,50,2,1
531258,1,0,1,1,"New York, NY, United States",Brooklyn,40.7311,-73.99913,Apartment,Entire home/apt,4,1,1,2,Real Bed,165,2,0,30,1
533625,1,1,2,1,"Brooklyn, NY, United States",Queens,40.69043,-73.95677,Apartment,Entire home/apt,6,1.5,2,2,Real Bed,175,2,25,3,1
534897,,0,1,1,"New York, NY, United States",Brooklyn,40.74552,-74.0006,Apartment,Entire home/apt,3,1,2,2,Real Bed,230,2,0,6,1
